ID,ImageHeight,ImageWidth
101_G7_2,1728,1728
101_G8_1,1728,1728
101_G8_2,1728,1728
101_G9_1,1728,1728
101_G9_2,1728,1728
101_H2_1,1728,1728
101_H2_2,1728,1728
101_H3_2,1728,1728
101_H3_4,1728,1728
101_H4_1,1728,1728
101_H4_2,1728,1728
101_H5_1,1728,1728
101_H5_2,1728,1728
101_H9_1,1728,1728
101_H9_2,1728,1728
1020_A3_2,2048,2048
1020_A3_3,2048,2048
1020_A5_2,2048,2048
1020_A5_4,2048,2048
1020_B11_10,2048,2048
1020_B11_11,2048,2048
1020_B12_1,2048,2048
1020_B12_3,2048,2048
1020_B1_10,2048,2048
1020_B1_7,2048,2048
1020_B6_7,2048,2048
1020_B9_2,2048,2048
1020_B9_4,2048,2048
1020_C5_1,2048,2048
1020_C5_3,2048,2048
1020_C7_1,2048,2048
1020_D10_1,2048,2048
1020_D10_2,2048,2048
1020_D11_1,2048,2048
1020_D11_2,2048,2048
1020_D12_4,2048,2048
1020_D1_1,2048,2048
1020_D1_4,2048,2048
1020_D3_1,2048,2048
1020_D3_2,2048,2048
1020_D4_1,2048,2048
1020_D4_2,2048,2048
1020_D9_3,2048,2048
1020_D9_4,2048,2048
1020_E9_4,2048,2048
1020_F12_1,2048,2048
1020_F12_3,2048,2048
1020_F2_1,2048,2048
1020_F2_2,2048,2048
1020_F3_2,2048,2048
1020_F3_3,2048,2048
1020_F8_1,2048,2048
1020_F8_4,2048,2048
1020_F9_2,2048,2048
1020_F9_3,2048,2048
1020_G12_2,2048,2048
1020_G12_4,2048,2048
1020_G2_3,2048,2048
1020_G2_4,2048,2048
1020_G6_1,2048,2048
1020_G6_4,2048,2048
1020_H10_5,2048,2048
1020_H10_6,2048,2048
1020_H11_3,2048,2048
1020_H11_9,2048,2048
1020_H4_2,2048,2048
1020_H6_1,2048,2048
1020_H6_4,2048,2048
1020_H9_1,2048,2048
1020_H9_4,2048,2048
1021_A10_5,2048,2048
1021_A6_1,2048,2048
1021_A6_2,2048,2048
1021_A8_2,2048,2048
1021_A8_4,2048,2048
1021_A9_1,2048,2048
1021_A9_2,2048,2048
1021_B12_1,2048,2048
1021_B12_2,2048,2048
1021_B4_1,2048,2048
1021_B4_2,2048,2048
1021_B8_1,2048,2048
1021_B8_2,2048,2048
1021_C2_2,2048,2048
1021_C4_1,2048,2048
1021_C4_2,2048,2048
1021_C6_1,2048,2048
1021_C8_1,2048,2048
1021_C8_2,2048,2048
1021_C9_1,2048,2048
1021_C9_2,2048,2048
1021_D5_1,2048,2048
1021_D5_2,2048,2048
1021_D6_1,2048,2048
1021_D6_3,2048,2048
1021_D7_5,2048,2048
1021_D7_6,2048,2048
1021_E1_1,2048,2048
1021_E1_3,2048,2048
1021_E2_1,2048,2048
1021_E2_3,2048,2048
1021_E8_3,2048,2048
1021_E8_5,2048,2048
1021_F10_1,2048,2048
1021_F10_2,2048,2048
1021_F1_1,2048,2048
1021_F8_1,2048,2048
1021_F8_2,2048,2048
1021_G11_1,2048,2048
1021_G11_4,2048,2048
1021_G4_2,2048,2048
1021_G4_3,2048,2048
1021_G6_1,2048,2048
1021_G6_2,2048,2048
1021_G7_1,2048,2048
1021_G7_2,2048,2048
1021_H10_1,2048,2048
1021_H3_2,2048,2048
1021_H6_1,2048,2048
1021_H6_2,2048,2048
1026_A5_1,2048,2048
1026_A5_2,2048,2048
1026_A7_1,2048,2048
1026_A7_3,2048,2048
1026_B11_5,2048,2048
1026_B11_7,2048,2048
1026_B12_1,2048,2048
1026_B12_3,2048,2048
1026_B1_1,2048,2048
1026_B1_2,2048,2048
1026_C10_1,2048,2048
1026_C10_2,2048,2048
1026_C11_3,2048,2048
1026_C11_4,2048,2048
1026_C1_2,2048,2048
1026_C1_3,2048,2048
1026_C3_1,2048,2048
1026_C3_2,2048,2048
1026_D10_3,2048,2048
1026_D10_5,2048,2048
1026_D11_1,2048,2048
1026_D11_2,2048,2048
1026_D2_1,2048,2048
1026_D2_2,2048,2048
1026_D5_3,2048,2048
1026_D5_7,2048,2048
1026_D7_2,2048,2048
1026_D7_3,2048,2048
1026_D8_1,2048,2048
1026_D8_2,2048,2048
1026_E12_2,2048,2048
1026_E12_3,2048,2048
1026_E2_1,2048,2048
1026_E2_2,2048,2048
1026_E7_1,2048,2048
1026_E7_3,2048,2048
1026_E8_1,2048,2048
1026_E8_2,2048,2048
1026_F10_3,2048,2048
1026_F10_5,2048,2048
1026_F2_3,2048,2048
1026_F2_4,2048,2048
1026_F3_5,2048,2048
1026_F3_6,2048,2048
1026_F4_2,2048,2048
1026_F4_6,2048,2048
1026_F5_4,2048,2048
1026_F5_5,2048,2048
1026_G1_3,2048,2048
1026_G1_4,2048,2048
1026_G7_1,2048,2048
1026_G7_2,2048,2048
1026_G8_1,2048,2048
1026_G8_2,2048,2048
1026_H10_3,2048,2048
1026_H10_4,2048,2048
1026_H2_1,2048,2048
1026_H2_2,2048,2048
1026_H3_3,2048,2048
1026_H3_6,2048,2048
1026_H5_2,2048,2048
1026_H5_3,2048,2048
1026_H6_2,2048,2048
1026_H6_8,2048,2048
1026_H7_1,2048,2048
1026_H7_3,2048,2048
1026_H8_3,2048,2048
1026_H8_4,2048,2048
1027_A10_1,2048,2048
1027_A10_2,2048,2048
1027_A3_3,2048,2048
1027_A3_6,2048,2048
1027_B12_3,2048,2048
1027_B12_8,2048,2048
1027_B1_1,2048,2048
1027_B1_4,2048,2048
1027_B5_1,2048,2048
1027_B5_2,2048,2048
1027_B6_3,2048,2048
1027_B6_4,2048,2048
1027_B8_1,2048,2048
1027_B8_4,2048,2048
1027_C12_1,2048,2048
1027_C12_4,2048,2048
1027_C4_1,2048,2048
1027_C4_3,2048,2048
1027_C5_1,2048,2048
1027_C5_2,2048,2048
1027_C7_1,2048,2048
1027_C7_2,2048,2048
1027_D12_1,2048,2048
1027_D12_5,2048,2048
1027_D7_1,2048,2048
1027_D7_4,2048,2048
1027_D9_2,2048,2048
1027_D9_4,2048,2048
1027_E11_4,2048,2048
1027_E11_6,2048,2048
1027_E1_3,2048,2048
1027_E1_4,2048,2048
1027_E7_4,2048,2048
1027_E7_5,2048,2048
1027_F10_1,2048,2048
1027_F10_4,2048,2048
1027_F11_2,2048,2048
1027_F11_3,2048,2048
1027_F12_6,2048,2048
1027_F12_7,2048,2048
1027_F1_1,2048,2048
1027_F1_3,2048,2048
1027_F3_10,2048,2048
1027_F3_9,2048,2048
1027_F8_8,2048,2048
1027_F8_9,2048,2048
1027_F9_3,2048,2048
1027_F9_4,2048,2048
1027_G10_2,2048,2048
1027_G10_3,2048,2048
1027_G12_2,2048,2048
1027_G12_3,2048,2048
1027_G1_1,2048,2048
1027_G1_2,2048,2048
1027_G2_4,2048,2048
1027_G2_8,2048,2048
1027_G5_1,2048,2048
1027_G5_5,2048,2048
1027_G7_3,2048,2048
1027_G7_8,2048,2048
1027_H1_10,2048,2048
1027_H1_9,2048,2048
1027_H2_2,2048,2048
1027_H2_7,2048,2048
1027_H4_3,2048,2048
1027_H4_4,2048,2048
1027_H5_1,2048,2048
1027_H5_6,2048,2048
1027_H6_6,2048,2048
1027_H6_7,2048,2048
1027_H7_3,2048,2048
1027_H7_8,2048,2048
1027_H8_2,2048,2048
1027_H8_3,2048,2048
1028_A1_1,2048,2048
1028_A1_2,2048,2048
1028_A9_6,2048,2048
1028_A9_7,2048,2048
1028_B11_1,2048,2048
1028_B11_2,2048,2048
1028_B3_1,2048,2048
1028_B3_2,2048,2048
1028_B8_3,2048,2048
1028_B8_4,2048,2048
1028_C12_1,2048,2048
1028_C12_2,2048,2048
1028_C3_1,2048,2048
1028_C3_2,2048,2048
1028_C4_1,2048,2048
1028_C4_2,2048,2048
1028_C5_1,2048,2048
1028_C5_2,2048,2048
1028_C7_1,2048,2048
1028_C7_3,2048,2048
1028_C9_1,2048,2048
1028_C9_2,2048,2048
1028_D11_1,2048,2048
1028_D11_2,2048,2048
1028_D1_1,2048,2048
1028_D1_2,2048,2048
1028_D2_1,2048,2048
1028_D2_2,2048,2048
1028_D5_1,2048,2048
1028_D5_2,2048,2048
1028_D9_1,2048,2048
1028_D9_3,2048,2048
1028_E5_1,2048,2048
1028_E5_2,2048,2048
1028_E7_6,2048,2048
1028_E7_8,2048,2048
1028_E8_5,2048,2048
1028_E8_6,2048,2048
1028_F11_1,2048,2048
1028_F11_2,2048,2048
1028_F12_1,2048,2048
1028_F12_4,2048,2048
1028_F8_1,2048,2048
1028_F8_2,2048,2048
1028_G10_1,2048,2048
1028_G10_2,2048,2048
1028_G12_4,2048,2048
1028_G12_5,2048,2048
1028_G8_1,2048,2048
1028_G8_2,2048,2048
1028_G9_1,2048,2048
1028_G9_2,2048,2048
1028_H10_1,2048,2048
1028_H10_3,2048,2048
1028_H2_1,2048,2048
1028_H2_2,2048,2048
1028_H3_2,2048,2048
1028_H3_3,2048,2048
1028_H4_1,2048,2048
1028_H4_2,2048,2048
1028_H5_1,2048,2048
1028_H5_3,2048,2048
1028_H8_1,2048,2048
1028_H8_3,2048,2048
1029_A3_1,2048,2048
1029_A3_3,2048,2048
1029_B10_4,2048,2048
1029_B10_5,2048,2048
1029_B11_1,2048,2048
1029_B11_2,2048,2048
1029_B1_1,2048,2048
1029_B1_3,2048,2048
1029_B2_3,2048,2048
1029_B2_4,2048,2048
1029_B4_1,2048,2048
1029_B4_2,2048,2048
1029_B5_1,2048,2048
1029_B5_2,2048,2048
1029_B6_5,2048,2048
1029_B6_6,2048,2048
1029_B7_2,2048,2048
1029_B7_3,2048,2048
1029_C11_2,2048,2048
1029_C11_3,2048,2048
1029_C5_1,2048,2048
1029_C5_2,2048,2048
1029_C6_1,2048,2048
1029_C6_2,2048,2048
1029_C8_2,2048,2048
1029_C8_3,2048,2048
1029_D3_5,2048,2048
1029_D4_1,2048,2048
1029_D4_2,2048,2048
1029_D5_1,2048,2048
1029_D5_2,2048,2048
1029_D6_4,2048,2048
1029_D6_5,2048,2048
1029_D9_3,2048,2048
1029_D9_4,2048,2048
1029_E12_12,2048,2048
1029_E12_6,2048,2048
1029_E3_2,2048,2048
1029_E3_3,2048,2048
1029_E4_2,2048,2048
1029_E4_3,2048,2048
1029_E7_1,2048,2048
1029_E7_2,2048,2048
1029_F10_2,2048,2048
1029_F10_3,2048,2048
1029_F11_3,2048,2048
1029_F11_4,2048,2048
1029_F2_1,2048,2048
1029_F2_2,2048,2048
1029_F4_2,2048,2048
1029_F4_8,2048,2048
1029_F6_1,2048,2048
1029_F6_4,2048,2048
1029_F7_10,2048,2048
1029_F7_1,2048,2048
1029_F8_1,2048,2048
1029_F8_3,2048,2048
1029_G10_2,2048,2048
1029_G10_3,2048,2048
1029_G5_1,2048,2048
1029_G5_2,2048,2048
1029_G9_2,2048,2048
1029_G9_3,2048,2048
1029_H4_1,2048,2048
1029_H4_2,2048,2048
102_A10_1,1728,1728
102_A10_2,1728,1728
102_A11_1,1728,1728
102_A11_2,1728,1728
102_A2_1,1728,1728
102_A2_2,1728,1728
102_A4_1,1728,1728
102_A4_2,1728,1728
102_A6_1,1728,1728
102_A6_2,1728,1728
102_A8_1,1728,1728
102_A8_2,1728,1728
102_B10_1,1728,1728
102_B10_2,1728,1728
102_B2_1,1728,1728
102_B2_2,1728,1728
102_B4_1,1728,1728
102_B4_2,1728,1728
102_B7_1,1728,1728
102_B7_2,1728,1728
102_C10_1,1728,1728
102_C10_2,1728,1728
102_C12_1,1728,1728
102_C12_2,1728,1728
102_C3_1,1728,1728
102_C3_2,1728,1728
102_C7_1,1728,1728
102_C7_2,1728,1728
102_C8_1,1728,1728
102_C8_2,1728,1728
102_C9_1,1728,1728
102_C9_2,1728,1728
102_D10_1,1728,1728
102_D10_2,1728,1728
102_D4_1,1728,1728
102_D4_2,1728,1728
102_D7_1,1728,1728
102_D7_2,1728,1728
102_D9_1,1728,1728
102_D9_2,1728,1728
102_E10_1,1728,1728
102_E10_2,1728,1728
102_E1_1,1728,1728
102_E1_2,1728,1728
102_E2_1,1728,1728
102_E2_2,1728,1728
102_E4_1,1728,1728
102_E4_2,1728,1728
102_E5_1,1728,1728
102_E5_2,1728,1728
102_F1_1,1728,1728
102_F1_2,1728,1728
102_F2_1,1728,1728
102_F2_2,1728,1728
102_F3_1,1728,1728
102_F3_2,1728,1728
102_F5_1,1728,1728
102_F5_2,1728,1728
102_F7_1,1728,1728
102_F7_2,1728,1728
102_G10_1,1728,1728
102_G10_2,1728,1728
102_G2_11,1728,1728
102_G2_2,1728,1728
102_G6_1,1728,1728
102_G6_2,1728,1728
102_H2_1,1728,1728
102_H2_2,1728,1728
102_H6_1,1728,1728
102_H6_2,1728,1728
102_H9_1,1728,1728
102_H9_2,1728,1728
1030_A11_3,2048,2048
1030_A11_6,2048,2048
1030_A12_2,2048,2048
1030_A12_3,2048,2048
1030_A4_3,2048,2048
1030_A4_4,2048,2048
1030_A6_2,2048,2048
1030_A6_3,2048,2048
1030_A8_1,2048,2048
1030_A8_3,2048,2048
1030_B11_3,2048,2048
1030_B11_5,2048,2048
1030_B12_2,2048,2048
1030_B12_3,2048,2048
1030_B1_1,2048,2048
1030_B1_2,2048,2048
1030_B2_1,2048,2048
1030_B2_2,2048,2048
1030_B6_1,2048,2048
1030_B6_2,2048,2048
1030_B7_1,2048,2048
1030_B7_2,2048,2048
1030_B8_1,2048,2048
1030_B8_3,2048,2048
1030_C10_2,2048,2048
1030_C10_3,2048,2048
1030_C1_1,2048,2048
1030_C1_2,2048,2048
1030_C3_2,2048,2048
1030_C3_3,2048,2048
1030_C5_2,2048,2048
1030_C5_3,2048,2048
1030_C6_1,2048,2048
1030_C6_2,2048,2048
1030_C8_1,2048,2048
1030_C8_3,2048,2048
1030_D10_5,2048,2048
1030_D10_7,2048,2048
1030_D12_2,2048,2048
1030_D12_3,2048,2048
1030_D3_6,2048,2048
1030_D3_8,2048,2048
1030_D5_1,2048,2048
1030_D5_2,2048,2048
1030_D6_1,2048,2048
1030_D6_2,2048,2048
1030_D8_2,2048,2048
1030_D8_4,2048,2048
1030_E10_1,2048,2048
1030_E10_3,2048,2048
1030_E2_6,2048,2048
1030_E2_8,2048,2048
1030_E4_4,2048,2048
1030_E4_6,2048,2048
1030_E7_2,2048,2048
1030_E7_7,2048,2048
1030_F12_1,2048,2048
1030_F12_2,2048,2048
1030_F2_1,2048,2048
1030_F2_2,2048,2048
1030_F5_1,2048,2048
1030_F5_2,2048,2048
1030_F6_1,2048,2048
1030_F6_2,2048,2048
1030_F9_5,2048,2048
1030_F9_7,2048,2048
1030_G5_1,2048,2048
1030_G5_2,2048,2048
1030_H1_5,2048,2048
1030_H1_6,2048,2048
1030_H4_1,2048,2048
1030_H4_3,2048,2048
1030_H5_1,2048,2048
1030_H5_2,2048,2048
1030_H7_3,2048,2048
1030_H7_5,2048,2048
1030_H8_2,2048,2048
1030_H8_5,2048,2048
1030_H9_3,2048,2048
1030_H9_4,2048,2048
1032_A10_1,2048,2048
1032_A10_2,2048,2048
1032_A11_1,2048,2048
1032_A11_2,2048,2048
1032_A3_1,2048,2048
1032_A3_2,2048,2048
1032_C5_1,2048,2048
1032_C5_2,2048,2048
1032_C9_1,2048,2048
1032_C9_2,2048,2048
1032_D1_1,2048,2048
1032_D1_2,2048,2048
1032_D2_1,2048,2048
1032_D2_2,2048,2048
1032_D6_1,2048,2048
1032_D6_2,2048,2048
1032_D7_1,2048,2048
1032_D7_2,2048,2048
1032_D9_1,2048,2048
1032_D9_2,2048,2048
1032_E1_1,2048,2048
1032_E1_2,2048,2048
1032_E2_1,2048,2048
1032_E2_2,2048,2048
1032_E5_1,2048,2048
1032_E5_2,2048,2048
1032_E6_1,2048,2048
1032_E6_2,2048,2048
1032_E9_1,2048,2048
1032_E9_2,2048,2048
1032_F12_1,2048,2048
1032_F12_2,2048,2048
1032_F1_1,2048,2048
1032_F1_2,2048,2048
1032_F4_1,2048,2048
1032_F4_2,2048,2048
1032_F9_1,2048,2048
1032_F9_2,2048,2048
1032_G10_1,2048,2048
1032_G10_2,2048,2048
1032_G12_1,2048,2048
1032_G12_2,2048,2048
1032_G2_1,2048,2048
1032_G2_2,2048,2048
1032_G5_2,2048,2048
1032_G5_3,2048,2048
1032_G8_1,2048,2048
1032_G8_2,2048,2048
1032_G9_1,2048,2048
1032_G9_2,2048,2048
1032_H10_2,2048,2048
1032_H10_3,2048,2048
1032_H11_2,2048,2048
1032_H11_4,2048,2048
1032_H2_1,2048,2048
1032_H2_2,2048,2048
1032_H6_5,2048,2048
1032_H6_6,2048,2048
1033_A11_1,2048,2048
1033_A11_2,2048,2048
1033_A1_7,2048,2048
1033_A4_1,2048,2048
1033_A4_4,2048,2048
1033_A7_3,2048,2048
1033_B3_1,2048,2048
1033_B3_3,2048,2048
1033_B7_1,2048,2048
1033_B7_3,2048,2048
1033_C11_8,2048,2048
1033_C11_9,2048,2048
1033_C12_4,2048,2048
1033_C12_5,2048,2048
1033_C1_4,2048,2048
1033_C1_9,2048,2048
1033_C2_1,2048,2048
1033_C2_2,2048,2048
1033_D10_1,2048,2048
1033_D10_2,2048,2048
1033_D2_2,2048,2048
1033_D2_3,2048,2048
1033_D7_1,2048,2048
1033_D7_3,2048,2048
1033_E3_1,2048,2048
1033_F7_1,2048,2048
1033_F7_3,2048,2048
1033_G12_1,2048,2048
1033_G12_3,2048,2048
1033_G1_4,2048,2048
1033_G1_5,2048,2048
1033_G6_1,2048,2048
1033_G6_2,2048,2048
1033_G8_1,2048,2048
1033_G8_2,2048,2048
1033_G9_1,2048,2048
1033_G9_2,2048,2048
1033_H11_1,2048,2048
1033_H11_2,2048,2048
1033_H2_1,2048,2048
1033_H2_4,2048,2048
1033_H6_1,2048,2048
1033_H6_3,2048,2048
1034_A11_2,2048,2048
1034_A11_3,2048,2048
1034_A5_1,2048,2048
1034_A5_6,2048,2048
1034_A8_3,2048,2048
1034_A8_5,2048,2048
1034_C2_2,2048,2048
1034_C2_7,2048,2048
1034_C3_1,2048,2048
1034_C3_2,2048,2048
1034_C6_4,2048,2048
1034_C6_6,2048,2048
1034_D10_2,2048,2048
1034_D10_5,2048,2048
1034_D11_3,2048,2048
1034_D11_4,2048,2048
1034_D5_2,2048,2048
1034_D5_3,2048,2048
1034_D7_1,2048,2048
1034_D7_2,2048,2048
1034_E3_1,2048,2048
1034_E3_3,2048,2048
1034_E4_1,2048,2048
1034_E4_3,2048,2048
1034_E7_1,2048,2048
1034_E7_3,2048,2048
1034_F5_1,2048,2048
1034_F5_2,2048,2048
1034_F8_2,2048,2048
1034_F8_3,2048,2048
1034_G12_1,2048,2048
1034_G12_4,2048,2048
1034_G3_1,2048,2048
1034_G7_4,2048,2048
1034_G8_1,2048,2048
1034_G8_2,2048,2048
1034_G9_7,2048,2048
1034_H10_1,2048,2048
1034_H10_2,2048,2048
1034_H5_2,2048,2048
1034_H5_3,2048,2048
1034_H8_6,2048,2048
1035_A12_1,2048,2048
1035_A12_2,2048,2048
1035_B11_1,2048,2048
1035_B11_4,2048,2048
1035_B12_1,2048,2048
1035_B12_3,2048,2048
1035_B2_1,2048,2048
1035_B2_2,2048,2048
1035_B6_1,2048,2048
1035_B6_2,2048,2048
1035_C12_2,2048,2048
1035_C12_8,2048,2048
1035_C8_1,2048,2048
1035_C8_2,2048,2048
1035_D11_2,2048,2048
1035_D11_4,2048,2048
1035_D12_2,2048,2048
1035_D6_1,2048,2048
1035_D6_2,2048,2048
1035_D7_1,2048,2048
1035_D7_2,2048,2048
1035_D8_1,2048,2048
1035_D9_1,2048,2048
1035_D9_2,2048,2048
1035_E10_6,2048,2048
1035_E12_1,2048,2048
1035_E12_2,2048,2048
1035_E1_1,2048,2048
1035_E1_2,2048,2048
1035_E6_1,2048,2048
1035_E6_2,2048,2048
1035_E7_1,2048,2048
1035_E7_2,2048,2048
1035_F10_2,2048,2048
1035_F10_4,2048,2048
1035_F12_1,2048,2048
1035_F12_2,2048,2048
1035_F1_3,2048,2048
1035_F1_4,2048,2048
1035_F3_4,2048,2048
1035_F4_6,2048,2048
1035_F4_7,2048,2048
1035_G12_1,2048,2048
1035_G12_3,2048,2048
1035_G8_1,2048,2048
1035_G8_2,2048,2048
1035_G9_2,2048,2048
1035_G9_3,2048,2048
1035_H2_3,2048,2048
1035_H2_7,2048,2048
1036_A10_1,2048,2048
1036_A10_2,2048,2048
1036_A11_2,2048,2048
1036_A1_1,2048,2048
1036_A1_2,2048,2048
1036_A3_1,2048,2048
1036_A3_2,2048,2048
1036_A4_3,2048,2048
1036_A4_5,2048,2048
1036_A9_1,2048,2048
1036_A9_2,2048,2048
1036_B10_1,2048,2048
1036_B10_2,2048,2048
1036_B2_3,2048,2048
1036_B2_4,2048,2048
1036_B6_1,2048,2048
1036_B6_2,2048,2048
1036_B7_1,2048,2048
1036_B7_2,2048,2048
1036_C11_2,2048,2048
1036_C11_4,2048,2048
1036_C12_1,2048,2048
1036_C12_2,2048,2048
1036_C5_1,2048,2048
1036_C5_2,2048,2048
1036_D10_3,2048,2048
1036_D10_4,2048,2048
1036_D2_2,2048,2048
1036_D3_1,2048,2048
1036_D3_4,2048,2048
1036_E10_2,2048,2048
1036_E10_3,2048,2048
1036_E12_1,2048,2048
1036_E12_2,2048,2048
1036_E2_1,2048,2048
1036_E2_2,2048,2048
1036_E4_2,2048,2048
1036_E4_4,2048,2048
1036_E8_3,2048,2048
1036_E8_4,2048,2048
1036_E9_1,2048,2048
1036_E9_2,2048,2048
1036_F10_1,2048,2048
1036_F10_3,2048,2048
1036_F12_4,2048,2048
1036_F1_1,2048,2048
1036_F1_3,2048,2048
1036_F2_1,2048,2048
1036_F2_2,2048,2048
1036_F3_2,2048,2048
1036_F4_2,2048,2048
1036_G5_1,2048,2048
1036_G6_2,2048,2048
1036_G7_3,2048,2048
1036_G7_4,2048,2048
1036_G9_1,2048,2048
1036_G9_2,2048,2048
1036_H1_2,2048,2048
1036_H1_4,2048,2048
1036_H7_1,2048,2048
1036_H7_2,2048,2048
1037_A12_2,2048,2048
1037_A12_3,2048,2048
1037_A2_1,2048,2048
1037_A2_2,2048,2048
1037_A5_4,2048,2048
1037_A6_1,2048,2048
1037_A6_3,2048,2048
1037_A9_1,2048,2048
1037_A9_3,2048,2048
1037_B11_1,2048,2048
1037_B11_3,2048,2048
1037_B5_1,2048,2048
1037_B5_2,2048,2048
1037_B7_1,2048,2048
1037_B7_3,2048,2048
1037_B9_1,2048,2048
1037_B9_2,2048,2048
1037_C11_1,2048,2048
1037_C11_2,2048,2048
1037_C1_1,2048,2048
1037_C1_2,2048,2048
1037_C2_1,2048,2048
1037_C2_3,2048,2048
1037_C3_4,2048,2048
1037_C3_5,2048,2048
1037_C8_1,2048,2048
1037_C8_2,2048,2048
1037_C9_1,2048,2048
1037_C9_2,2048,2048
1037_D1_2,2048,2048
1037_D1_3,2048,2048
1037_D3_1,2048,2048
1037_D3_2,2048,2048
1037_D5_1,2048,2048
1037_D5_2,2048,2048
1037_E10_1,2048,2048
1037_E10_2,2048,2048
1037_E2_3,2048,2048
1037_E2_4,2048,2048
1037_E4_1,2048,2048
1037_E4_2,2048,2048
1037_E5_1,2048,2048
1037_E5_2,2048,2048
1037_E7_1,2048,2048
1037_E7_2,2048,2048
1037_F2_1,2048,2048
1037_F2_2,2048,2048
1037_F3_1,2048,2048
1037_F3_2,2048,2048
1037_F4_2,2048,2048
1037_F4_3,2048,2048
1037_F5_1,2048,2048
1037_F5_2,2048,2048
1037_F6_2,2048,2048
1037_F6_3,2048,2048
1037_G7_1,2048,2048
1037_G7_2,2048,2048
1037_G8_1,2048,2048
1037_G8_5,2048,2048
1037_G9_1,2048,2048
1037_G9_2,2048,2048
1037_H3_1,2048,2048
1037_H3_3,2048,2048
1037_H9_1,2048,2048
1038_A10_1,2048,2048
1038_A10_2,2048,2048
1038_A2_1,2048,2048
1038_A2_2,2048,2048
1038_A5_1,2048,2048
1038_A5_3,2048,2048
1038_A6_1,2048,2048
1038_A6_2,2048,2048
1038_A7_1,2048,2048
1038_A7_2,2048,2048
1038_A8_1,2048,2048
1038_A8_2,2048,2048
1038_A9_1,2048,2048
1038_A9_2,2048,2048
1038_B10_4,2048,2048
1038_B10_5,2048,2048
1038_B11_1,2048,2048
1038_B11_2,2048,2048
1038_B6_1,2048,2048
1038_B6_2,2048,2048
1038_C5_1,2048,2048
1038_C5_2,2048,2048
1038_C6_2,2048,2048
1038_C6_5,2048,2048
1038_D10_1,2048,2048
1038_D10_2,2048,2048
1038_D11_1,2048,2048
1038_D11_3,2048,2048
1038_D1_1,2048,2048
1038_D1_2,2048,2048
1038_D2_1,2048,2048
1038_D2_2,2048,2048
1038_D3_1,2048,2048
1038_D4_1,2048,2048
1038_D4_4,2048,2048
1038_D5_1,2048,2048
1038_D5_2,2048,2048
1038_D6_4,2048,2048
1038_D6_5,2048,2048
1038_D9_1,2048,2048
1038_D9_2,2048,2048
1038_E12_1,2048,2048
1038_E12_2,2048,2048
1038_E4_1,2048,2048
1038_E4_2,2048,2048
1038_E5_1,2048,2048
1038_E5_2,2048,2048
1038_E9_1,2048,2048
1038_E9_2,2048,2048
1038_F10_2,2048,2048
1038_F10_3,2048,2048
1038_F11_1,2048,2048
1038_F11_2,2048,2048
1038_F1_1,2048,2048
1038_F1_2,2048,2048
1038_F3_1,2048,2048
1038_F3_2,2048,2048
1038_F4_1,2048,2048
1038_F4_2,2048,2048
1038_G10_1,2048,2048
1038_G10_2,2048,2048
1038_G1_1,2048,2048
1038_G1_2,2048,2048
1038_G7_1,2048,2048
1038_G7_2,2048,2048
1038_H7_4,2048,2048
1038_H7_5,2048,2048
1038_H8_1,2048,2048
1038_H8_2,2048,2048
1039_A12_2,2048,2048
1039_A2_2,2048,2048
1039_A2_3,2048,2048
1039_A5_2,2048,2048
1039_A9_1,2048,2048
1039_A9_3,2048,2048
1039_B11_3,2048,2048
1039_B11_5,2048,2048
1039_B5_1,2048,2048
1039_B5_3,2048,2048
1039_B7_4,2048,2048
1039_B9_4,2048,2048
1039_B9_6,2048,2048
1039_C11_2,2048,2048
1039_C11_4,2048,2048
1039_C1_2,2048,2048
1039_C1_5,2048,2048
1039_C2_1,2048,2048
1039_C2_2,2048,2048
1039_C3_1,2048,2048
1039_C3_2,2048,2048
1039_C8_1,2048,2048
1039_C8_3,2048,2048
1039_C9_2,2048,2048
1039_C9_3,2048,2048
1039_D1_1,2048,2048
1039_D1_3,2048,2048
1039_D3_4,2048,2048
1039_D3_6,2048,2048
1039_D5_2,2048,2048
1039_D5_3,2048,2048
1039_D6_3,2048,2048
1039_E10_1,2048,2048
1039_E10_4,2048,2048
1039_E2_3,2048,2048
1039_E5_2,2048,2048
1039_E5_3,2048,2048
1039_E7_1,2048,2048
1039_E7_3,2048,2048
1039_F12_3,2048,2048
1039_F12_4,2048,2048
1039_F2_1,2048,2048
1039_F3_3,2048,2048
1039_F4_3,2048,2048
1039_F5_2,2048,2048
1039_F5_3,2048,2048
1039_F6_2,2048,2048
1039_F6_3,2048,2048
1039_G7_4,2048,2048
1039_G7_6,2048,2048
1039_G8_1,2048,2048
1039_G8_2,2048,2048
1039_G9_8,2048,2048
1039_G9_9,2048,2048
1039_H3_1,2048,2048
1039_H3_3,2048,2048
1039_H9_3,2048,2048
1039_H9_5,2048,2048
103_A10_1,1728,1728
103_A10_2,1728,1728
103_A11_1,1728,1728
103_A11_2,1728,1728
103_A2_1,1728,1728
103_A2_2,1728,1728
103_A4_1,1728,1728
103_A4_2,1728,1728
103_A6_1,1728,1728
103_A6_2,1728,1728
103_A8_1,1728,1728
103_A8_2,1728,1728
103_B10_1,1728,1728
103_B10_2,1728,1728
103_B2_1,1728,1728
103_B2_2,1728,1728
103_B7_1,1728,1728
103_B7_2,1728,1728
